order_bn,text,label_confirm
6.66e+17,发货前仔细看好，别有问题，谢谢！,1
5.67e+17,请不要放价格单,1
5.67e+17,黑色颜色不要发错,0
6.66e+17,请尽快发货！,1
6.67e+17,请注意包装，避免商品受损，谢谢。,1
5.67e+17,圆通 申通 中通,0
6.67e+17,传递动能量,1
5.62e+17,请尽快发货,1
6.66e+17,保证正品,1
5.62e+17,中通,0
6.66e+17,请验货再发以免退换,1
6.67e+17,请勿放菜鸟驿站或快递柜，否则拒收退货！,0
6.66e+17,不要瑕疵品和退换货商品，谢谢！,1
6.67e+17,麻烦尽快发货谢谢,1
5.62e+17,拒收申通快递！,0
5.67e+17,请不要放价格单,1
6.67e+17,要求全新，希望交易愉快,1
6.66e+17,降温严重，孩子等着上学穿，麻烦给尽快安排发货，谢谢！,1
5.67e+17,别发瑕疵品哦,1
6.67e+17,尽快发货,1
5.67e+17,别发瑕疵品哦,1
5.67e+17,请不要放价格单,1
6.66e+17,务必开具发票,1
6.67e+17,加急！,1
6.67e+17,不放购物清单。,1
6.67e+17,快速安排发货,1
5.62e+17,发中通快递 顺丰快递收不到！谢谢,0
5.67e+17,加急,1
6.67e+17,请尽快安排发货谢谢,1
6.66e+17,加急,1
6.66e+17,不放购物清单。,1
5.67e+17,请不要放价格单,1
5.67e+17,发货前检查货物无质量问题，谢谢！,1
5.67e+17,请不要放价格单,1
5.67e+17,请保证全新正品质量，包装严实完好，开具正规发票。谢谢！,1
6.67e+17,尽快发货,1
6.67e+17,首选中通韵达邮政百世快递，谢谢,0
5.62e+17,麻烦检查宝贝尽快发货,1
6.67e+17,发货前请检查好，谢谢!,1
6.67e+17,发货时检查好别有质量问题哦,1
6.66e+17,请掌柜的保质保量 谢谢,1
6.67e+17,全新,1
5.62e+17,请确保质量尽快发货，谢谢,1
5.67e+17,加急,1
6.66e+17,尽快发货，谢谢,1
5.67e+17,要全新！拒绝别人退换过的,1
6.67e+17,6岁,0
6.67e+17,确保质量并包装好，尽快发货吧，谢谢！,1
6.66e+17,检查好质量！,1
5.67e+17,不放清单、二维码、吊牌、,1
6.67e+17,保证质量，不要瑕疵品,1
6.67e+17,尽量不发圆通申通,0
6.66e+17,不要发申通 不要发申通 不要发申通 谢谢！,0
6.67e+17,发货前麻烦一定要看下质量哈，谢谢！,1
6.66e+17,开发票,1
6.66e+17,不放购物清单。,1
6.67e+17,中通,0
6.66e+17,发票不要随货,1
6.66e+17,麻烦尽快发货急用,1
6.67e+17,36,0
6.67e+17,请退我￥14的运费，谢谢,1
6.67e+17,请保证质量，尽快发货，谢谢,1
6.67e+17,加急，2019-10月-18号需要收到,0
5.62e+17,麻烦尽快发货谢谢,1
6.67e+17,请发圆通，谢谢,0
6.66e+17,急用，请尽快发货，谢谢！,1
5.67e+17,请快递送上楼！谢谢！,0
5.67e+17,不要放好评卡和价格单,1
6.66e+17,发圆通，中通或韵达,0
5.62e+17,麻烦早点发货，感谢,1
6.67e+17,亲检查好物品再发货哦！,1
6.66e+17,裤子 换黑色 M码,0
5.62e+17,发货质量检查仔细,1
6.66e+17,望发货快，谢谢！,1
5.62e+17,发净包，请不要放售后卡、价格标签和店铺、平台有关的信息的东西,1
6.66e+17,尽快发货，谢谢！,1
6.67e+17,请检查质量发货，中通韵达圆通快递优先,0
6.67e+17,保证质量，尽快发货,1
6.66e+17,确保正品，无瑕疵。,1
6.67e+17,急用，速发,1
5.67e+17,拒收申通,0
5.67e+17,不要店铺信息好评卡和价格表,1
5.67e+17,发货前请仔细检查，谢谢！,1
5.62e+17,备注快递一定要送上门，否则拒签,0
6.66e+17,今天发货,1
6.67e+17,发邮政,0
6.67e+17,尽快发货哈。。,1
6.66e+17,不要寄中通。,0
6.66e+17,济南创客家金谷信息技术有限责任公司 91370100MA3P3K4H0K,1
6.67e+17,麻烦尽快发货谢谢,1
6.67e+17,请卖家检查好质量再发货！谢谢,1
6.67e+17,送上门…必须送上门…,1
5.67e+17,不收申通快递，谢谢！,0
5.67e+17,拒收邮政快递，保证质量全新,0
5.62e+17,开一收据给我金额50元,1
5.62e+17,检查一下早点发货谢谢检查,1
6.67e+17,请放快递柜,0
6.67e+17,尽快,1
6.67e+17,是海外否买需要转运，收货时间较长，请务必在发货前确保产品质量检查无误，万分感谢！,1
6.67e+17,中通或者百世汇通,0
6.67e+17,发货请检查，谢谢！,1
6.67e+17,传递动能量,1
6.67e+17,最好发顺丰啦谢谢,0
6.67e+17,【黑色】【L码】，谢谢！,0
5.67e+17,申通,0
6.67e+17,麻烦做好质检 谢谢,1
6.67e+17,物流请不要用百世汇通,0
5.67e+17,顺丰,0
6.67e+17,急用，拜托今天发货,1
6.67e+17,发门卫室,0
6.67e+17,快递到货时请告知派送员发短信通知,0
6.67e+17,有中通快递不 麻烦发中通,0
5.62e+17,希望能够尽快发货，谢谢！,1
5.67e+17,挑新的发。保证质量。保证尺码。身高180体重115斤,1
5.67e+17,一件黑色，一件白色，谢谢！,0
5.67e+17,要42码的泳裤，42码的泳裤,0
5.62e+17,周末急用，麻烦早点发货哦。(*￣3￣)╭??,1
6.67e+17,麻烦店家尽快发货哦，谢谢！,1
6.67e+17,别发中通谢谢,0
5.62e+17,我要全新的商品，谢谢！！！,1
5.67e+17,申通中通,0
5.62e+17,第一次来发货前请检查保证质量。满意再来。谢谢服务,1
6.67e+17,包装好一点，早点发货。,1
5.67e+17,派送前请务必电话联系！！！,0
5.62e+17,请保证质量,1
5.67e+17,发货前请仔细检查好宝贝哦，谢谢,1
6.67e+17,邮箱450500057@qq.com,1
6.67e+17,开专票,0
6.67e+17,电子发票发邮箱369010271@qq.com,1
6.67e+17,全新未拆封无瑕疵，包装完好。,1
5.62e+17,不要用韵达快递送货。,0
6.67e+17,圆通不到，其他怏递都可以发,0
6.67e+17,开专票,0
6.67e+17,保证质量，换退货麻烦,1
6.67e+17,请发顺丰快递！,0
5.67e+17,发中通申通圆通,0
5.67e+17,不要有质量问题,1
6.67e+17,顺丰快递，记得送袜子。谢谢,0
5.67e+17,麻烦不要发错颜色款式，谢谢！,1
5.62e+17,检查质量，谢谢啦,1
6.67e+17,質量保證，無暇疵。,0
6.67e+17,质量第一,1
6.67e+17,请尽快发货,1
5.67e+17,120 儿童,0
6.67e+17,请用最快的速度给我发货吧，着急穿，谢谢！,1
6.67e+17,质量到位一定好评,1
6.67e+17,发货前检查一下,1
6.67e+17,希望能尽快发货，要跑马松了，谢谢啦～,1
5.62e+17,.不放清单，二维码，吊牌,1
5.62e+17,挑选质量好的发货！谢谢！,1
6.67e+17,麻烦亲 尽快发货哈 谢谢,1
6.67e+17,发货快噢别发错,1
5.67e+17,请检查完好再发货,1
5.67e+17,帮我发邮政快递谢谢,0
6.67e+17,发货前请务必仔细检查,1
6.67e+17,东西检查一下，不要有损坏,1
6.67e+17,请亲妥善包装，谢谢！,1
6.67e+17,尽快发货，谢谢！,1
5.67e+17,发中通快递,0
6.67e+17,正品，今天发货，谢谢！,1
6.67e+17,送一楼谢谢,1
5.67e+17,到货一定打电话,0
5.67e+17,今天就邮出。打比赛要用。着急。谢谢。,1
6.67e+17,试用中心免费试用订单备注（以订单备注为准）：tbtry,0
6.67e+17,请检查好货,1
6.67e+17,请认真检查再发货，谢谢了哦！,1
6.67e+17,挑新衣服发货，给好评！,1
6.67e+17,谢谢发货前检查下质量！,1
5.67e+17,包装好 检查发货 谢谢,1
5.67e+17,请不要放价格单,1
6.67e+17,小礼物谢谢,1
6.67e+17,韵达,0
5.62e+17,不放清单，二维码，吊牌,1
5.67e+17,快点发货哦,1
5.62e+17,粉色和蓝色各发一,0
6.67e+17,电子发票发至邮箱：18622259185@163.com,1
6.67e+17,全新正品，完整包装，有标示牌，请尽快发货！拒收：已拆封或已试穿产品！,1
6.67e+17,请仔细检查质量，及时发货！谢谢！,1
6.67e+17,跟两件包邮商品一起拍的，请到时候退运费,1
5.67e+17,发货前帮好好验货及包装，谢谢,1
6.67e+17,尽快发货,1
6.67e+17,不放清单，二维码，吊牌,1
6.67e+17,希望今天下午就可以发货哦 谢谢客服 ：）,1
5.62e+17,一个碧玉绿 一个蔷薇粉,0
5.62e+17,拜托一定今天之内发货！！19号之前收不到只能退货！多谢！！,1
5.62e+17,不要放价格单，送人；尽量中通快递，谢谢。,0
5.67e+17,尽快安排发货，谢谢！,1
6.67e+17,请确认完好无误后再寄出，谢谢?,1
5.67e+17,身高175体重63KG,0
6.67e+17,传递动能量,1
6.67e+17,请发货前仔细检查确认无瑕疵，以避免不必要的麻烦，谢谢！,1
6.67e+17,不要发韵达,0
6.67e+17,发货前仔细检查一下，注意包装！,1
6.67e+17,麻烦快速发货！,1
6.67e+17,"黑色，L,检查好再发货",1
5.67e+17,发货请把关质量,1
6.67e+17,尽快发货。。。望卖家不会让人失望,1
6.67e+17,请发中通快递，其他不能送到！,0
6.67e+17,请尽快安排发货，谢谢,1
6.67e+17,尽快发货,1
6.67e+17,紧身衣吊牌粉红色，要 L码180/100A。千万别发错了，不然差评哦,0
5.67e+17,蓝色条纹 L码,0
5.62e+17,加急！拜托一定今天之内发货！19号之前收不到会选择退货！,1
6.67e+17,直播间买，满199送按摩滚轮,1
6.67e+17,最好发顺丰 谢谢,0
6.67e+17,发货前请仔细检查，不要有质量问题。请包装结实些，以防路上快递损坏，谢谢~,1
5.67e+17,麻烦中通,0
6.67e+17,给力!,1
6.67e+17,请让快递送到家里，不要投放到箱子离,0
6.67e+17,如果开电子发票，电子发票请发送到邮箱：csr@shect.com.cn；电子邮件主题麻烦备注店铺名称，谢谢！,1
6.67e+17,发货前请验货，谢谢。,1
6.67e+17,请保证质量，谢谢！,1
5.67e+17,全新包装好，发货快，谢谢,1
5.62e+17,麻烦检查好质量，尽快发货，谢谢！,1
5.62e+17,不要发申通,0
6.67e+17,不要发邮政快递,0
6.67e+17,顺丰到付,0
5.67e+17,全新,1
6.67e+17,不放清单，二维码，吊牌,1
5.62e+17,开收据：天津欣然马术俱乐部有限公司,1
6.67e+17,收到全新正品衣服，谢谢！,1
5.68e+17,望尽快发货。,1
6.67e+17,明天再发货，谢谢,1
6.67e+17,货发韵达，百世，邮政均可。,0
6.67e+17,要好哦,1
6.67e+17,速度发货,1
6.67e+17,请发中通或顺丰快递！！！,0
6.67e+17,发邮政，韵达，中通，圆通都可以！谢谢！,0
6.67e+17,快点发货，急用，谢谢,1
5.67e+17,请尽快发货,1
6.67e+17,请帮忙加急发货，谢谢,1
6.67e+17,请注意包装完好，谢谢！,1
6.67e+17,走顺丰到付,0
6.67e+17,发货前请仔细检查，不要发错货发出残次品，避免退换货的麻烦，谢谢！,1
5.67e+17,请勿发圆通和韵达,0
6.67e+17,请不要放价格单,1
5.67e+17,不要发票，不要价格单，不要发安能快递，有事联系旺旺,1
6.67e+17,今天发货,1
6.67e+17,今天一定发出。明天急用。谢谢！,1
6.67e+17,麻烦寄顺丰,0
6.67e+17,百世快递 邮政 圆通 中通快递,0
6.67e+17,快点发货,1
5.62e+17,不要价格单.不要店铺信息，不要返现券,1
6.67e+17,发货前请检查好质量问题，谢谢,1
6.67e+17,直播,1
6.67e+17,直播间下单 传播动能量,1
5.62e+17,麻烦亲尽快发货，十分感谢,1
6.67e+17,麻烦发货检查质量。谢谢,1
6.67e+17,检查好质量，谢谢,1
6.67e+17,7天无理由退换货,0
5.62e+17,请今天发货谢谢,1
6.67e+17,尽快发货谢谢,1
5.68e+17,快递发韵达,0
5.62e+17,尺码别发错谢谢,1
5.62e+17,收到货后，退我24元,1
6.67e+17,仔细包装完好，谢谢！,1
5.67e+17,不发圆通谢谢！,0
5.62e+17,麻烦快点发货,1
6.67e+17,一块苹果青一块蜜桃粉，谢谢。,0
6.67e+17,发票抬头请写：施丽君,1
5.67e+17,请发崭新的，谢谢！,1
5.67e+17,不发韵达,0
6.67e+17,你好，请检查仔细，包装严实。,1
5.68e+17,放丰巢,0
6.67e+17,XL,0
6.67e+17,质量要好。恭喜发财,1
6.67e+17,快递发申通,0
5.68e+17,黑色长袖两件套,0
6.67e+17,店家检查好质量，包装好尽快发货。,1
6.67e+17,麻烦发货时注意质量和包装，下午送货。,1
5.67e+17,灰黑色,0
6.67e+17,请保证质量！,1
6.67e+17,请注意包装，不要有破损和污垢，谢谢,1
6.67e+17,尽快发货，勿发残缺货，谢谢。,1
5.62e+17,请发货前检查商品质量谢谢,1
6.67e+17,请注意质量和包装,1
6.67e+17,请发货时先检查质量，谢谢！,1
5.68e+17,两条黑的两条灰的,0
6.67e+17,请发全新，无瑕疵，包装完好的，谢谢！,1
6.67e+17,请尽量不要发申通,0
5.67e+17,您好，麻烦尽快发货，谢谢,1
6.67e+17,发中通快递，给好评,0
5.68e+17,发顺丰,0
5.62e+17,建议发中通，谢谢,0
6.67e+17,检查好，谢谢,1
5.67e+17,不是两件包邮吗,1
5.67e+17,快递最好是邮政,0
5.67e+17,若家里没人可放到门口木板后面,0
6.67e+17,请按照订单发货，发货前检查质量，配件交全，包装好，送货上门，谢谢！,1
6.67e+17,求发申通～谢谢,0
5.67e+17,保证质量！谢谢,1
5.74e+17,麻烦发ems或者中通,0
6.67e+17,发全新的 尽快发出谢谢,1
5.62e+17,膝围38,0
6.67e+17,请尽快发货，急用！！,1
6.67e+17,尽快发货 保证质量,1
6.67e+17,不要放淘宝单以及价格单,1
5.68e+17,拒绝次品快点发货,1
6.67e+17,尽快发货，急用。19日早上上课要穿，谢谢！,1
5.68e+17,麻烦尽快发货,1
5.67e+17,不要清单不要返现,1
6.67e+17,速发，急用滴,1
5.62e+17,请发货前检查质量。,1
6.67e+17,申通,0
6.67e+17,发货时请检查货物是否完好,1
6.67e+17,申通快递三元代收费,0
6.67e+17,希望确保质量尽快发货，多谢,1
5.62e+17,早点发货谢谢,1
6.67e+17,发货前检查好，谢谢,1
5.62e+17,请尽快发货，谢谢,1
6.67e+17,请发申通快递,0
5.62e+17,尽快发货，急需，谢谢,1
6.67e+17,西瓜粉，155cm！,0
6.67e+17,发货前请仔细检查物品质量与类型，保护好物品，尽快发货，谢谢！,1
6.67e+17,黑色白色各一件,0
6.67e+17,一件白色一件黑色,0
6.67e+17,尽快发货,1
6.67e+17,一件黑印花一件浅灰色,0
6.67e+17,务必保证质量，谢谢,1
5.68e+17,麻烦尽量快一点发货哦，比较急，谢谢～,1
6.67e+17,送人的请帮检查，谢谢！,1
6.67e+17,请送百世，申通,0
5.67e+17,检查无质量问题，尽快发货,1
6.67e+17,款式尺寸不要搞错啦，包装好点那，尽快发货啊，谢谢啦,1
5.68e+17,请尽快发货，谢谢！,1
6.67e+17,黑色,0
6.67e+17,拒放驿站,0
6.67e+17,中通,0
7.04e+17,麻烦发EMS，其它的不好收到,0
6.67e+17,包邮，赠品，谢谢,1
5.68e+17,发中通 中通 中通 顺丰也可以,0
6.67e+17,请发中通快递。请发中通快递。请发中通快递。其他拒收。其他拒收。,0
5.68e+17,请卖家发货前检查质量问题,1
6.67e+17,快递请放门卫，谢谢,0
6.67e+17,XL/W39 L34,0
6.67e+17,170大童,0
6.67e+17,麻烦检查好质量，谢谢！,1
5.68e+17,请尽快发货,1
6.67e+17,请注意有无瑕疵没问题包好评,1
6.67e+17,烦请商家寄送包装结实完好，质量合格的产品，多谢啦！,1
5.67e+17,工作日请放丰巢,0
6.67e+17,传递动能量,1
6.67e+17,请保证质量,1
5.67e+17,请检查拉链顺滑，布料平整。谢谢！,1
6.67e+17,请店家仔细检查好商品质量 包装完整尽快发货 谢谢,1
5.62e+17,送礼品,1
6.68e+17,请尽快发货，谢谢店家了！,1
6.68e+17,不要残次，不要破损，谢谢！,1
5.72e+17,不要放价格清单好评卡,1
5.72e+17,发货前仔细检查一下不要有质量问题哦,1
5.62e+17,亲！发货时注意检查质量,1
5.72e+17,质量保证谢谢！！,1
5.67e+17,快点发货急用谢谢,1
5.72e+17,请不要发残次品，谢谢,1
5.72e+17,速度发出,1
5.67e+17,发货帮忙检查一下，谢谢,1
6.66e+17,请包装好点,1
6.66e+17,急用尽快发货,1
6.66e+17,尽快发货,1
6.66e+17,亲，发货之前麻烦帮忙检查一下谢谢。,1
6.66e+17,改运费,1
5.67e+17,麻烦加急发货，谢谢,1
6.66e+17,保证质量，尽快发货,1
5.72e+17,速度发货,1
5.72e+17,发货前检查好质量，包装严实，多谢。,1
5.72e+17,请确保质量,1
5.67e+17,尽快发,1
5.67e+17,尽快发货 好急 谢谢,1
5.72e+17,请尽快，包装好，谢谢,1
6.66e+17,邮个好的,1
7.09e+17,麻烦发ems,0
5.72e+17,请你们给我包装结实，路上不要损坏了，谢谢！,1
5.72e+17,请尽快发货 谢谢,1
5.68e+17,顺丰或者EMS 其他的不方便收 谢谢,0
5.72e+17,麻烦发货的时候就调好手表时间，谢谢啦,1
5.72e+17,质保，包装完好。,1
5.62e+17,好卖家麻烦帮挑一下，检查好质量！,1
5.67e+17,卖家，发货验货，之前拍的，裤头都歪了，次品呀,1
5.72e+17,快点发货赠品多多,1
5.72e+17,请发正品！新品！,1
6.67e+17,请仔细检查后发货，质量问题一律差评,1
5.72e+17,较急，尽快发货，谢谢,1
5.67e+17,麻烦尽快发货,1
5.62e+17,发货前请仔细检查，不要有瑕疵哦！,1
6.66e+17,请检查好质量,1
5.72e+17,"请牢固包装,尽早到货,别忘发赠品和配件,谢谢!",1
5.72e+17,全要黑色款，谢谢！,0
5.72e+17,尽快发货谢谢,1
6.66e+17,保障质量，速度发货,1
5.62e+17,尽快发货，谢谢！,1
5.72e+17,信誉第一！外包装破损损毁，拒绝签收,1
6.68e+17,##急件，快递单上不要写备注，不要放任何纸条和单据，默认好评，谢谢老板！！！,1
6.68e+17,请发顺丰快递到付、急用！,0
6.68e+17,今天发货，20号出差带走,1
6.68e+17,不要发圆通，距离过远，拒收！,0
6.67e+17,尽快发货，尽快发货！,1
6.67e+17,发货前请检查一遍，你放心，我也就放心了。合作愉快！包装一定要好。请尽快发货，着急，谢谢。包装一定要好好的啊。谢谢！！！祝生意兴隆，财源广进！对比三家，你家最真！。。。赠品千万不要漏发了！谢谢！,1
6.68e+17,尽快送达目的地,1
6.68e+17,一条蓝色，两条灰色，都要xxl,0
5.68e+17,麻烦尽快，谢谢！,1
5.62e+17,简单环保包装发货即可,1
6.68e+17,请掌柜的检查好质量，尽快发货，谢谢！,1
6.68e+17,麻烦保证质量，尽快发货，谢谢,1
6.68e+17,172cm，75kg，看着发,0
5.62e+17,帮忙拿件好点的，谢了！,1
5.68e+17,请尽快发货,1
5.62e+17,男款要最大码 女款要 XL 谢谢,0
